Transaction_ID,Customer_ID,Date,Item,Category,Quantity,Price,Total_Spend
TXN_01392,CUST_144,2023-02-17 01:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01392,CUST_144,2023-02-17 01:00:00,Milk,Groceries,1,103.42,103.42
TXN_01392,CUST_144,2023-02-17 01:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01392,CUST_144,2023-02-17 01:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01393,CUST_259,2023-03-10 20:00:00,Coffee,Groceries,1,405.67,405.67
TXN_01394,CUST_223,2023-12-06 04:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01394,CUST_223,2023-12-06 04:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01395,CUST_163,2023-08-20 08:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01395,CUST_163,2023-08-20 08:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01396,CUST_055,2023-03-26 14:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01396,CUST_055,2023-03-26 14:00:00,Banana,Groceries,2,296.69,593.38
TXN_01396,CUST_055,2023-03-26 14:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01396,CUST_055,2023-03-26 14:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01397,CUST_232,2023-06-07 14:00:00,Bread,Groceries,3,326.69,980.07
TXN_01397,CUST_232,2023-06-07 14:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01398,CUST_111,2023-06-17 04:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01398,CUST_111,2023-06-17 04:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01398,CUST_111,2023-06-17 04:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01399,CUST_154,2023-05-14 05:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01399,CUST_154,2023-05-14 05:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01399,CUST_154,2023-05-14 05:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01400,CUST_237,2023-02-22 04:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01400,CUST_237,2023-02-22 04:00:00,Milk,Groceries,3,103.42,310.26
TXN_01401,CUST_044,2023-10-26 18:00:00,Milk,Groceries,4,103.42,413.68
TXN_01401,CUST_044,2023-10-26 18:00:00,Butter,Groceries,2,8.22,16.44
TXN_01402,CUST_048,2023-06-19 03:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01402,CUST_048,2023-06-19 03:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01403,CUST_203,2023-09-12 00:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01403,CUST_203,2023-09-12 00:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01404,CUST_096,2023-05-21 08:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01404,CUST_096,2023-05-21 08:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01405,CUST_152,2023-09-13 13:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01405,CUST_152,2023-09-13 13:00:00,Socks,Clothing,1,18.14,18.14
TXN_01405,CUST_152,2023-09-13 13:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01405,CUST_152,2023-09-13 13:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01406,CUST_071,2023-08-03 06:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01406,CUST_071,2023-08-03 06:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01406,CUST_071,2023-08-03 06:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01406,CUST_071,2023-08-03 06:00:00,Banana,Groceries,1,296.69,296.69
TXN_01407,CUST_196,2024-01-01 11:00:00,Apples,Groceries,4,114.12,456.48
TXN_01407,CUST_196,2024-01-01 11:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01407,CUST_196,2024-01-01 11:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01407,CUST_196,2024-01-01 11:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01408,CUST_093,2023-01-14 10:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01409,CUST_144,2023-01-30 15:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01409,CUST_144,2023-01-30 15:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01409,CUST_144,2023-01-30 15:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01409,CUST_144,2023-01-30 15:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01410,CUST_124,2023-05-17 17:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01411,CUST_113,2023-10-22 12:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01411,CUST_113,2023-10-22 12:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01412,CUST_163,2023-12-24 11:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01413,CUST_181,2023-10-18 18:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01413,CUST_181,2023-10-18 18:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01413,CUST_181,2023-10-18 18:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01414,CUST_020,2023-02-16 01:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01414,CUST_020,2023-02-16 01:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01415,CUST_170,2023-11-11 06:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01415,CUST_170,2023-11-11 06:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01415,CUST_170,2023-11-11 06:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01416,CUST_166,2023-01-31 00:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01416,CUST_166,2023-01-31 00:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01417,CUST_038,2023-07-11 22:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01417,CUST_038,2023-07-11 22:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01417,CUST_038,2023-07-11 22:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01417,CUST_038,2023-07-11 22:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01418,CUST_070,2023-03-22 23:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01418,CUST_070,2023-03-22 23:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01418,CUST_070,2023-03-22 23:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01418,CUST_070,2023-03-22 23:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01419,CUST_288,2023-12-22 19:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01419,CUST_288,2023-12-22 19:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01420,CUST_194,2023-06-07 23:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01420,CUST_194,2023-06-07 23:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01421,CUST_001,2023-12-26 18:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01421,CUST_001,2023-12-26 18:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01422,CUST_290,2023-02-23 15:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01422,CUST_290,2023-02-23 15:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01423,CUST_164,2023-03-27 20:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01424,CUST_172,2023-08-17 00:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01424,CUST_172,2023-08-17 00:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01424,CUST_172,2023-08-17 00:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01424,CUST_172,2023-08-17 00:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01425,CUST_001,2023-01-25 12:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01425,CUST_001,2023-01-25 12:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01426,CUST_194,2023-06-29 17:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01426,CUST_194,2023-06-29 17:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01427,CUST_038,2023-01-18 09:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01427,CUST_038,2023-01-18 09:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01428,CUST_088,2023-07-12 05:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01428,CUST_088,2023-07-12 05:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01428,CUST_088,2023-07-12 05:00:00,Butter,Groceries,4,8.22,32.88
TXN_01428,CUST_088,2023-07-12 05:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01429,CUST_085,2023-11-07 13:00:00,Bread,Groceries,3,326.69,980.07
TXN_01429,CUST_085,2023-11-07 13:00:00,Milk,Groceries,3,103.42,310.26
TXN_01429,CUST_085,2023-11-07 13:00:00,Butter,Groceries,3,8.22,24.66
TXN_01430,CUST_122,2023-02-19 01:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01430,CUST_122,2023-02-19 01:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01431,CUST_002,2023-08-07 02:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01431,CUST_002,2023-08-07 02:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01432,CUST_014,2023-04-16 05:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01433,CUST_158,2023-07-23 15:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01433,CUST_158,2023-07-23 15:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01433,CUST_158,2023-07-23 15:00:00,Banana,Groceries,4,296.69,1186.76
TXN_01434,CUST_095,2023-07-09 12:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01434,CUST_095,2023-07-09 12:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01435,CUST_239,2023-05-15 07:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01435,CUST_239,2023-05-15 07:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01435,CUST_239,2023-05-15 07:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01435,CUST_239,2023-05-15 07:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01435,CUST_239,2023-05-15 07:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01436,CUST_050,2023-02-13 21:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01436,CUST_050,2023-02-13 21:00:00,Coffee,Groceries,4,405.67,1622.68
TXN_01437,CUST_268,2023-08-03 17:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01437,CUST_268,2023-08-03 17:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01437,CUST_268,2023-08-03 17:00:00,Coffee,Groceries,4,405.67,1622.68
TXN_01437,CUST_268,2023-08-03 17:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01438,CUST_018,2023-09-15 18:00:00,Butter,Groceries,4,8.22,32.88
TXN_01438,CUST_018,2023-09-15 18:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01438,CUST_018,2023-09-15 18:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01438,CUST_018,2023-09-15 18:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01438,CUST_018,2023-09-15 18:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01439,CUST_089,2023-03-27 06:00:00,Milk,Groceries,1,103.42,103.42
TXN_01439,CUST_089,2023-03-27 06:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01440,CUST_223,2023-04-14 20:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01440,CUST_223,2023-04-14 20:00:00,Coffee,Groceries,1,405.67,405.67
TXN_01441,CUST_199,2023-10-12 12:00:00,Apples,Groceries,4,114.12,456.48
TXN_01441,CUST_199,2023-10-12 12:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01441,CUST_199,2023-10-12 12:00:00,Bread,Groceries,1,326.69,326.69
TXN_01442,CUST_213,2023-03-18 04:00:00,Coffee,Groceries,1,405.67,405.67
TXN_01442,CUST_213,2023-03-18 04:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01442,CUST_213,2023-03-18 04:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01443,CUST_147,2023-10-02 11:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01443,CUST_147,2023-10-02 11:00:00,Eggs,Groceries,4,274.75,1099.0
TXN_01443,CUST_147,2023-10-02 11:00:00,Socks,Clothing,1,18.14,18.14
TXN_01444,CUST_020,2023-03-30 08:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01444,CUST_020,2023-03-30 08:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01445,CUST_122,2023-01-26 23:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01445,CUST_122,2023-01-26 23:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01445,CUST_122,2023-01-26 23:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01446,CUST_156,2023-06-09 08:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01447,CUST_069,2023-06-03 23:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01447,CUST_069,2023-06-03 23:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01448,CUST_097,2023-08-15 06:00:00,Apples,Groceries,3,114.12,342.36
TXN_01448,CUST_097,2023-08-15 06:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01448,CUST_097,2023-08-15 06:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01448,CUST_097,2023-08-15 06:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01449,CUST_264,2023-03-23 02:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01449,CUST_264,2023-03-23 02:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01450,CUST_099,2023-04-13 01:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01450,CUST_099,2023-04-13 01:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01451,CUST_141,2023-07-08 14:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01452,CUST_016,2023-05-04 11:00:00,Banana,Groceries,3,296.69,890.07
TXN_01452,CUST_016,2023-05-04 11:00:00,Eggs,Groceries,3,274.75,824.25
TXN_01452,CUST_016,2023-05-04 11:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01452,CUST_016,2023-05-04 11:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01453,CUST_133,2023-12-19 02:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01453,CUST_133,2023-12-19 02:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01454,CUST_114,2023-11-28 07:00:00,Apples,Groceries,1,114.12,114.12
TXN_01454,CUST_114,2023-11-28 07:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01454,CUST_114,2023-11-28 07:00:00,Milk,Groceries,1,103.42,103.42
TXN_01455,CUST_243,2023-03-09 20:00:00,Eggs,Groceries,3,274.75,824.25
TXN_01455,CUST_243,2023-03-09 20:00:00,Butter,Groceries,3,8.22,24.66
TXN_01456,CUST_217,2023-07-12 11:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01456,CUST_217,2023-07-12 11:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01457,CUST_300,2023-02-22 00:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01457,CUST_300,2023-02-22 00:00:00,Banana,Groceries,3,296.69,890.07
TXN_01457,CUST_300,2023-02-22 00:00:00,Butter,Groceries,3,8.22,24.66
TXN_01458,CUST_056,2023-09-04 02:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01458,CUST_056,2023-09-04 02:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01459,CUST_153,2023-04-07 04:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01459,CUST_153,2023-04-07 04:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01460,CUST_207,2023-12-05 10:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01461,CUST_255,2023-06-01 08:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01461,CUST_255,2023-06-01 08:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01461,CUST_255,2023-06-01 08:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01461,CUST_255,2023-06-01 08:00:00,Socks,Clothing,1,18.14,18.14
TXN_01462,CUST_176,2024-01-01 07:00:00,Apples,Groceries,2,114.12,228.24
TXN_01462,CUST_176,2024-01-01 07:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01462,CUST_176,2024-01-01 07:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01462,CUST_176,2024-01-01 07:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01463,CUST_286,2023-04-03 09:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01463,CUST_286,2023-04-03 09:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01463,CUST_286,2023-04-03 09:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01463,CUST_286,2023-04-03 09:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01464,CUST_046,2023-04-24 11:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01464,CUST_046,2023-04-24 11:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01465,CUST_134,2023-10-27 09:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01466,CUST_299,2023-10-25 19:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01466,CUST_299,2023-10-25 19:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01466,CUST_299,2023-10-25 19:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01466,CUST_299,2023-10-25 19:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01467,CUST_212,2023-01-28 04:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01467,CUST_212,2023-01-28 04:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01467,CUST_212,2023-01-28 04:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01468,CUST_074,2023-06-11 22:00:00,Milk,Groceries,3,103.42,310.26
TXN_01468,CUST_074,2023-06-11 22:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01468,CUST_074,2023-06-11 22:00:00,Butter,Groceries,1,8.22,8.22
TXN_01469,CUST_232,2023-05-21 06:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01469,CUST_232,2023-05-21 06:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01470,CUST_251,2023-02-15 04:00:00,Milk,Groceries,1,103.42,103.42
TXN_01470,CUST_251,2023-02-15 04:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01470,CUST_251,2023-02-15 04:00:00,Socks,Clothing,1,18.14,18.14
TXN_01471,CUST_274,2023-04-13 23:00:00,Bread,Groceries,2,326.69,653.38
TXN_01471,CUST_274,2023-04-13 23:00:00,Milk,Groceries,2,103.42,206.84
TXN_01471,CUST_274,2023-04-13 23:00:00,Eggs,Groceries,3,274.75,824.25
TXN_01472,CUST_160,2023-03-08 03:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01472,CUST_160,2023-03-08 03:00:00,Coffee,Groceries,1,405.67,405.67
TXN_01473,CUST_153,2023-05-29 14:00:00,Apples,Groceries,3,114.12,342.36
TXN_01473,CUST_153,2023-05-29 14:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01473,CUST_153,2023-05-29 14:00:00,Milk,Groceries,4,103.42,413.68
TXN_01473,CUST_153,2023-05-29 14:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01473,CUST_153,2023-05-29 14:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01474,CUST_184,2023-04-07 05:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01474,CUST_184,2023-04-07 05:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01474,CUST_184,2023-04-07 05:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01475,CUST_068,2023-04-19 23:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01475,CUST_068,2023-04-19 23:00:00,Coffee,Groceries,1,405.67,405.67
TXN_01476,CUST_193,2023-11-24 08:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01476,CUST_193,2023-11-24 08:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01476,CUST_193,2023-11-24 08:00:00,Butter,Groceries,1,8.22,8.22
TXN_01476,CUST_193,2023-11-24 08:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01477,CUST_025,2023-12-20 03:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01477,CUST_025,2023-12-20 03:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01478,CUST_243,2023-12-26 04:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01478,CUST_243,2023-12-26 04:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01479,CUST_052,2023-12-06 16:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01479,CUST_052,2023-12-06 16:00:00,Coffee,Groceries,1,405.67,405.67
TXN_01480,CUST_145,2023-02-28 03:00:00,Apples,Groceries,3,114.12,342.36
TXN_01480,CUST_145,2023-02-28 03:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01480,CUST_145,2023-02-28 03:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01480,CUST_145,2023-02-28 03:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01481,CUST_210,2023-06-01 05:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01481,CUST_210,2023-06-01 05:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01482,CUST_170,2023-05-01 00:00:00,Milk,Groceries,1,103.42,103.42
TXN_01482,CUST_170,2023-05-01 00:00:00,Butter,Groceries,1,8.22,8.22
TXN_01483,CUST_052,2023-05-12 20:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01483,CUST_052,2023-05-12 20:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01484,CUST_052,2023-03-31 01:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01484,CUST_052,2023-03-31 01:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01484,CUST_052,2023-03-31 01:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01485,CUST_219,2023-03-01 03:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01486,CUST_071,2023-12-06 20:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01486,CUST_071,2023-12-06 20:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01487,CUST_191,2023-06-25 05:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01487,CUST_191,2023-06-25 05:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01487,CUST_191,2023-06-25 05:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01488,CUST_216,2023-11-29 05:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01488,CUST_216,2023-11-29 05:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01489,CUST_214,2023-10-30 15:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01489,CUST_214,2023-10-30 15:00:00,Butter,Groceries,3,8.22,24.66
TXN_01489,CUST_214,2023-10-30 15:00:00,Socks,Clothing,1,18.14,18.14
TXN_01489,CUST_214,2023-10-30 15:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01490,CUST_015,2023-12-17 23:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01491,CUST_211,2023-08-14 01:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01491,CUST_211,2023-08-14 01:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01492,CUST_174,2023-09-23 16:00:00,Milk,Groceries,4,103.42,413.68
TXN_01492,CUST_174,2023-09-23 16:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01492,CUST_174,2023-09-23 16:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01492,CUST_174,2023-09-23 16:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01492,CUST_174,2023-09-23 16:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01493,CUST_178,2023-12-06 21:00:00,Banana,Groceries,1,296.69,296.69
TXN_01493,CUST_178,2023-12-06 21:00:00,Butter,Groceries,1,8.22,8.22
TXN_01494,CUST_081,2023-09-16 15:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01494,CUST_081,2023-09-16 15:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01495,CUST_252,2023-06-14 07:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01495,CUST_252,2023-06-14 07:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01496,CUST_207,2023-05-01 02:00:00,Bread,Groceries,1,326.69,326.69
TXN_01496,CUST_207,2023-05-01 02:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01496,CUST_207,2023-05-01 02:00:00,Eggs,Groceries,4,274.75,1099.0
TXN_01496,CUST_207,2023-05-01 02:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01497,CUST_010,2023-02-22 12:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01497,CUST_010,2023-02-22 12:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01498,CUST_234,2023-06-24 11:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01498,CUST_234,2023-06-24 11:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01499,CUST_187,2023-08-20 03:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01499,CUST_187,2023-08-20 03:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01500,CUST_182,2023-11-21 09:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01500,CUST_182,2023-11-21 09:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01500,CUST_182,2023-11-21 09:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01501,CUST_085,2023-09-10 04:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01501,CUST_085,2023-09-10 04:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01501,CUST_085,2023-09-10 04:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01501,CUST_085,2023-09-10 04:00:00,Butter,Groceries,2,8.22,16.44
TXN_01502,CUST_062,2023-07-21 06:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01502,CUST_062,2023-07-21 06:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01503,CUST_056,2023-08-01 01:00:00,Bread,Groceries,2,326.69,653.38
TXN_01503,CUST_056,2023-08-01 01:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01503,CUST_056,2023-08-01 01:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01503,CUST_056,2023-08-01 01:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01504,CUST_256,2023-01-03 16:00:00,Apples,Groceries,2,114.12,228.24
TXN_01504,CUST_256,2023-01-03 16:00:00,Eggs,Groceries,2,274.75,549.5
TXN_01504,CUST_256,2023-01-03 16:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01504,CUST_256,2023-01-03 16:00:00,Milk,Groceries,1,103.42,103.42
TXN_01504,CUST_256,2023-01-03 16:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01505,CUST_199,2023-12-03 19:00:00,Apples,Groceries,2,114.12,228.24
TXN_01505,CUST_199,2023-12-03 19:00:00,Milk,Groceries,3,103.42,310.26
TXN_01505,CUST_199,2023-12-03 19:00:00,Socks,Clothing,1,18.14,18.14
TXN_01506,CUST_204,2023-06-25 09:00:00,Milk,Groceries,3,103.42,310.26
TXN_01506,CUST_204,2023-06-25 09:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01507,CUST_281,2023-06-10 22:00:00,Plant,Home & Garden,1,403.88,403.88
